Cluster,Target_Gene,Drug_Name,Interaction_Score,Type,Source
Mesenchymal,AFP,AZACITIDINE,0.1003919203055491,[],['NCI']
Mesenchymal,ABCA1,"4-{2-[(7-AMINO-2-FURAN-2-YL[1,2,4]TRIAZOLO[1,5-A][1,3,5]TRIAZIN-5-YL)AMINO]ETHYL}PHENOL",0.1003919203055491,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,PRELADENANT,0.1003919203055491,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,FK-453,0.1003919203055491,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,VIPADENANT,0.1003919203055491,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,MRS3558,0.1003919203055491,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,ISTRADEFYLLINE,0.1003919203055491,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,ROLOFYLLINE,0.1003919203055491,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,BINODENOSON,0.1003919203055491,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,GS9667,0.1003919203055491,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,DPCPX,0.1003919203055491,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,ST-1535,0.1003919203055491,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,DERENOFYLLINE,0.1003919203055491,['inhibitor'],['GuideToPharmacology']
Mesenchymal,F2R,BEVACIZUMAB,0.1003919203055491,[],['NCI']
Mesenchymal,CXCL2,CYCLOSPORINE,0.1000072769327309,[],['NCI']
Mesenchymal,TFPI,ATORVASTATIN CALCIUM TRIHYDRATE,0.09991157618925461,[],['NCI']
Mesenchymal,IL6,PEGINTERFERON ALFA-2B,0.0998797166305208,[],['PharmGKB']
Mesenchymal,TGM2,VITAMIN A,0.0991525138820238,[],['NCI']
Mesenchymal,SERPINE1,RETINOIC ACID AGENT,0.09905844128820783,[],['NCI']
Mesenchymal,IL1B,INFLIXIMAB,0.09905844128820783,[],['PharmGKB']
Mesenchymal,COL18A1,OCRIPLASMIN,0.09812744090016076,['cleavage'],['ChEMBL']
Mesenchymal,IL1B,ALTEPLASE,0.09748608507728389,[],['NCI']
Mesenchymal,HBEGF,CERITINIB,0.09596286499795134,['inhibitor'],['GuideToPharmacology']
Mesenchymal,PLAU,TYROSINE KINASE INHIBITOR,0.09561135267195153,[],['NCI']
Mesenchymal,AFP,THERAPEUTIC CORTICOSTEROID,0.09561135267195152,[],['NCI']
Mesenchymal,NQO1,DOXORUBICIN HYDROCHLORIDE,0.09496533001876267,[],"['NCI', 'PharmGKB']"
Mesenchymal,PDGFRB,SU-014813,0.09440108238496481,['inhibitor'],['ChEMBL']
Mesenchymal,PDGFRB,AXITINIB,0.0944010823849648,['inhibitor'],"['MyCancerGenome', 'TdgClinicalTrial', 'TALC']"
Mesenchymal,HBEGF,ANTISERUM,0.09322106885515274,[],['NCI']
Mesenchymal,PLAU,VITAMIN A,0.09207019146187925,[],['NCI']
Mesenchymal,DKK1,IRINOTECAN HYDROCHLORIDE,0.09207019146187924,[],['CIViC']
Mesenchymal,PDGFRB,IMATINIB,0.09177883009649355,['inhibitor'],"['TEND', 'TTD', 'TdgClinicalTrial', 'PharmGKB', 'OncoKB', 'DTC', 'TALC', 'ChEMBL', 'FDA']"
Mesenchymal,MMP2,ALDESLEUKIN,0.09158561150681672,[],['NCI']
Mesenchymal,HBEGF,GILTERITINIB,0.09063159472028738,['inhibitor'],['GuideToPharmacology']
Mesenchymal,F2R,ASPIRIN,0.09023992836453852,[],"['NCI', 'PharmGKB']"
Mesenchymal,IL1B,ERYTHROMYCIN,0.08900903420099834,[],['NCI']
Mesenchymal,PLAU,MIFEPRISTONE,0.08878197033824071,[],['NCI']
Mesenchymal,MMP2,RETINOIC ACID AGENT,0.0886312369420807,[],['NCI']
Mesenchymal,SERPINE1,CITALOPRAM,0.08773747656955552,[],['PharmGKB']
Mesenchymal,AFP,NICOTINE POLACRILEX,0.08729732200482532,[],['NCI']
Mesenchymal,CD70,HYDROCHLOROTHIAZIDE,0.08729732200482532,['inhibitor'],['GuideToPharmacology']
Mesenchymal,F2R,PAREGORIC,0.08729732200482532,[],['NCI']
Mesenchymal,TGM2,RETINOIC ACID AGENT,0.08635864112305298,[],['NCI']
Mesenchymal,AFP,MASOPROCOL,0.08543993217493541,[],['NCI']
Mesenchymal,RGS4,5-HYDROXYTRYPTOPHAN,0.08530032444262341,[],['DTC']
Mesenchymal,RGS4,DIAMIDE,0.08530032444262341,[],['DTC']
Mesenchymal,RGS4,CAMBINOL,0.08530032444262341,[],['DTC']
Mesenchymal,RGS4,2MESATP,0.08530032444262341,[],['DTC']
Mesenchymal,RGS4,SCH-23390,0.08530032444262341,[],['DTC']
Mesenchymal,RGS4,NS-398,0.08530032444262341,[],['DTC']
Mesenchymal,RGS4,LEUCINE,0.08530032444262341,[],['DTC']
Mesenchymal,SERPINE1,EPIRUBICIN,0.08530032444262341,[],['NCI']
Mesenchymal,IL6,RIBAVIRIN,0.08410923505728067,[],['PharmGKB']
Mesenchymal,COL18A1,ASPIRIN,0.08379421919564291,[],['NCI']
Mesenchymal,ABCA1,FLAVONE,0.08365993358795758,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,REGADENOSON ANHYDROUS,0.08365993358795758,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,NAMODENOSON,0.08365993358795758,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,XANTHINE AMINE CONGENER,0.08365993358795758,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,MRS1523,0.08365993358795758,['inhibitor'],['GuideToPharmacology']
Mesenchymal,NQO1,IDARUBICIN,0.08365993358795758,[],['PharmGKB']
Mesenchymal,TGM2,HEPARIN,0.08365993358795758,[],['NCI']
Mesenchymal,PDGFRB,ROMIPLOSTIM,0.08260094708684419,[],['TTD']
Mesenchymal,PDGFRB,VARGATEF,0.08260094708684419,['inhibitor'],['TALC']
Mesenchymal,IL6,DULOXETINE HYDROCHLORIDE,0.08195258800452988,[],['PharmGKB']
Mesenchymal,IL6,ETANERCEPT,0.08195258800452988,[],['PharmGKB']
Mesenchymal,IL6,FENOFIBRATE MICRONIZED,0.08195258800452988,[],['PharmGKB']
Mesenchymal,IL6,ARSENIC TRIOXIDE,0.08195258800452988,[],['NCI']
Mesenchymal,HBEGF,PANITUMUMAB,0.08156843524825864,[],['PharmGKB']
Mesenchymal,SERPINE1,AZATHIOPRINE,0.08081083368248534,[],['NCI']
Mesenchymal,MMP2,EPIGALLOCATECHIN GALLATE,0.08081083368248534,[],['TTD']
Mesenchymal,MMP2,VINBLASTINE,0.08081083368248534,[],['NCI']
Mesenchymal,PDGFRB,REGORAFENIB,0.08009788808421256,['inhibitor'],"['MyCancerGenomeClinicalTrial', 'MyCancerGenome', 'TALC', 'ChEMBL']"
Mesenchymal,PLAU,ESTRADIOL VALERATE,0.07933707987672574,[],['NCI']
Mesenchymal,COL1A2,DOXORUBICIN HYDROCHLORIDE,0.07838408192024855,[],['PharmGKB']
Mesenchymal,NQO1,ACETAMINOPHEN,0.07722455408119162,[],['NCI']
Mesenchymal,TGM2,CAMPTOTHECIN,0.07648908213756121,[],['NCI']
Mesenchymal,TGM2,ANTISERUM,0.07648908213756121,[],['NCI']
Mesenchymal,IL1B,PRAVASTATIN SODIUM,0.07582251061566525,[],['PharmGKB']
Mesenchymal,TGM2,MIDAZOLAM HYDROCHLORIDE,0.07436438541151784,[],['NCI']
Mesenchymal,RGS4,BENSERAZIDE,0.07311456380796293,[],['DTC']
Mesenchymal,RGS4,LUZINDOLE,0.07311456380796293,[],['DTC']
Mesenchymal,RGS4,2-CHLOROADENOSINE-5-TRIPHOSPHATE,0.07311456380796293,[],['DTC']
Mesenchymal,ABCA1,SCH 58261,0.07170851450396365,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,CGS 21680,0.07170851450396365,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,PICLIDENOSON,0.07170851450396365,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,SCH442416,0.07170851450396365,['inhibitor'],['GuideToPharmacology']
Mesenchymal,IL6,FENTANYL CITRATE,0.07102557627059257,[],['NCI']
Mesenchymal,TNC,GEMCITABINE,0.07092907412892056,[],['CIViC']
Mesenchymal,IL1B,LANSOPRAZOLE,0.07059337195251592,[],['NCI']
Mesenchymal,IL1B,MELATONIN,0.07059337195251592,[],['NCI']
Mesenchymal,PDGFRB,PAZOPANIB,0.06955869228365827,['inhibitor'],"['ClearityFoundationClinicalTrial', 'MyCancerGenomeClinicalTrial', 'MyCancerGenome', 'DTC', 'TALC', 'ChEMBL']"
Mesenchymal,NQO1,VITAMIN K3,0.06923580710727524,[],['TEND']
Mesenchymal,NQO1,ETOPOSIDE,0.06923580710727524,[],['PharmGKB']
Mesenchymal,IL6,INFLIXIMAB,0.06873442864896054,[],['PharmGKB']
Mesenchymal,COL18A1,METHOTREXATE,0.06779714098556563,[],['PharmGKB']
Mesenchymal,SERPINE1,HYDROCHLOROTHIAZIDE,0.06675677565074876,[],['NCI']
Mesenchymal,IL6,IBUDILAST,0.06658647775368053,[],['TTD']
Mesenchymal,HBEGF,CRIZOTINIB,0.06525474819860691,['inhibitor'],['GuideToPharmacology']
Mesenchymal,IL6,ADALIMUMAB,0.06456870570053869,[],['PharmGKB']
Mesenchymal,ABCC9,DOXORUBICIN HYDROCHLORIDE,0.06413243066202154,[],['PharmGKB']
Mesenchymal,RGS4,BROMOENOL LACTONE,0.06397524333196755,[],['DTC']
Mesenchymal,RGS4,XCT790,0.06397524333196755,[],['DTC']
Mesenchymal,RGS4,AM251,0.06397524333196755,[],['DTC']
Mesenchymal,IL1B,IBUDILAST,0.06397524333196755,[],['TTD']
Mesenchymal,PDGFRB,SORAFENIB,0.0632076812490634,['inhibitor'],"['ClearityFoundationClinicalTrial', 'TEND', 'TTD', 'MyCancerGenomeClinicalTrial', 'MyCancerGenome', 'TdgClinicalTrial', 'PharmGKB', 'DTC', 'TALC', 'ChEMBL']"
Mesenchymal,ABCA1,GALANGIN,0.0627449501909682,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,(R)-PIA,0.0627449501909682,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,TONAPOFYLLINE,0.0627449501909682,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,CYCLOPENTYLADENOSINE,0.0627449501909682,['agonist'],['GuideToPharmacology']
Mesenchymal,PLAU,AZACITIDINE,0.06214737923676849,[],['NCI']
Mesenchymal,IL6,MIDOSTAURIN,0.06087906537479363,[],['NCI']
Mesenchymal,PDGFRB,XL-999,0.06007341606315942,['inhibitor'],['ChEMBL']
Mesenchymal,PDGFRB,PUQUITINIB MESYLATE DIHYDRATE,0.06007341606315942,['inhibitor'],['ChEMBL']
Mesenchymal,MMP2,STREPTOZOCIN,0.05972974663488047,[],['NCI']
Mesenchymal,PLAU,HYDROCORTISONE BUTYRATE,0.0591879802254938,[],['NCI']
Mesenchymal,IL6,RITUXIMAB,0.0591879802254938,[],['PharmGKB']
Mesenchymal,SERPINE1,ANTIDEPRESSANT AGENT,0.05905407076797006,[],['PharmGKB']
Mesenchymal,IL1B,PENTOXIFYLLINE,0.05849165104637034,[],['NCI']
Mesenchymal,RGS4,CHEMBL:CHEMBL1256364,0.05686688296174894,[],['DTC']
Mesenchymal,RGS4,MRS1220,0.05686688296174894,[],['DTC']
Mesenchymal,RGS4,SYK INHIBITOR III,0.05686688296174894,[],['DTC']
Mesenchymal,MMP2,RESVERATROL,0.05607282337152044,[],['NCI']
Mesenchymal,ABCA1,NECA,0.05577328905863839,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,PRAVASTATIN SODIUM,0.05577328905863839,[],['PharmGKB']
Mesenchymal,PLAU,VERAPAMIL,0.05524211487712754,[],['NCI']
Mesenchymal,MMP2,ILOMASTAT,0.05495136690409003,[],['TTD']
Mesenchymal,MMP2,SIMVASTATIN,0.05495136690409003,[],['NCI']
Mesenchymal,PLAU,MASOPROCOL,0.05289138658448382,[],['NCI']
Mesenchymal,PDGFRB,DASATINIB ANHYDROUS,0.05216901921274371,['inhibitor'],"['TEND', 'MyCancerGenomeClinicalTrial', 'TdgClinicalTrial', 'DTC', 'TALC', 'ChEMBL']"
Mesenchymal,RGS4,DAPH,0.05118019466557404,[],['DTC']
Mesenchymal,RGS4,5'-GUANIDINONALTRINDOLE,0.05118019466557404,[],['DTC']
Mesenchymal,RGS4,QUINACRINE,0.05118019466557404,[],['DTC']
Mesenchymal,PDGFRB,PONATINIB,0.05083135205344259,[],['DTC']
Mesenchymal,PDGFRB,BARASERTIB,0.05083135205344259,[],['DTC']
Mesenchymal,F2R,DEHYDRATED ALCOHOL,0.05083135205344258,[],['NCI']
Mesenchymal,HMOX1,SORAFENIB,0.05043845271389907,[],['CIViC']
Mesenchymal,NQO1,CYTARABINE,0.05019596015277455,[],['PharmGKB']
Mesenchymal,DKK1,FLUOROURACIL,0.05000363846636545,[],['CIViC']
Mesenchymal,IL1B,METFORMIN,0.04993189723470638,[],['PharmGKB']
Mesenchymal,AFP,VINCRISTINE,0.0495762569410119,[],['NCI']
Mesenchymal,IL1B,LITHIUM,0.04874304253864194,[],['NCI']
Mesenchymal,IL1B,HYDROCORTISONE BUTYRATE,0.04874304253864194,[],['NCI']
Mesenchymal,TGM2,ATORVASTATIN CALCIUM TRIHYDRATE,0.04867487045117532,[],['NCI']
Mesenchymal,RGS4,CHEMBL:CHEMBL1256813,0.04652744969597641,[],['DTC']
Mesenchymal,RGS4,METHYLERGONOVINE,0.04652744969597641,[],['DTC']
Mesenchymal,TGM2,SIROLIMUS,0.04615720473818349,[],['NCI']
Mesenchymal,ABCA1,CVT-6883,0.04563269104797687,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,LAS38096,0.04563269104797687,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,2-CHLOROADENOSINE,0.04563269104797687,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,CGS 15943,0.04563269104797687,['inhibitor'],['GuideToPharmacology']
Mesenchymal,IL1B,VERAPAMIL,0.04549350636939915,[],['NCI']
Mesenchymal,TGM2,PROGESTERONE,0.04537487923414648,[],['NCI']
Mesenchymal,AFP,ASPIRIN,0.04511996418226926,[],['NCI']
Mesenchymal,IL1B,PAREGORIC,0.04450451710049917,[],['PharmGKB']
Mesenchymal,HBEGF,CETUXIMAB,0.0440910460801398,[],['PharmGKB']
Mesenchymal,PDGFRB,CRENOLANIB,0.0440538384463169,['inhibitor'],['ChEMBL']
Mesenchymal,PLAU,SIROLIMUS,0.04286026154259895,[],['NCI']
Mesenchymal,RGS4,BRIMONIDINE,0.0426501622213117,[],['DTC']
Mesenchymal,RGS4,BAY-11-7085,0.0426501622213117,[],['DTC']
Mesenchymal,RGS4,CHELERYTHRINE,0.0426501622213117,[],['DTC']
Mesenchymal,RGS4,BAY 11-7082,0.0426501622213117,[],['DTC']
Mesenchymal,RGS4,METHYLDOPA (RACEMIC),0.0426501622213117,[],['DTC']
Mesenchymal,ABCA1,ROSUVASTATIN,0.04182996679397879,[],['PharmGKB']
Mesenchymal,IL1B,RESVERATROL,0.04177975074740738,[],['NCI']
Mesenchymal,PDGFRB,TG100-801,0.04130047354342209,['inhibitor'],['ChEMBL']
Mesenchymal,PDGFRB,LINIFANIB,0.04130047354342209,['inhibitor'],"['MyCancerGenome', 'TdgClinicalTrial', 'DTC', 'TALC', 'ChEMBL']"
Mesenchymal,PDGFRB,NILOTINIB,0.04130047354342209,['inhibitor'],['MyCancerGenomeClinicalTrial']
Mesenchymal,TGM2,TAMOXIFEN,0.04118642884330219,[],['NCI']
Mesenchymal,IL1B,RALOXIFENE HYDROCHLORIDE,0.04094415573245923,[],['NCI']
Mesenchymal,IL6,"INSULIN, REGULAR, HUMAN",0.0402031563795807,[],['NCI']
Mesenchymal,RGS4,CHEMBL:CHEMBL601364,0.03936938051198004,[],['DTC']
Mesenchymal,RGS4,PYRROLIDINE DITHIOCARBAMATE,0.03936938051198004,[],['DTC']
Mesenchymal,RGS4,ROTTLERIN,0.03936938051198004,[],['DTC']
Mesenchymal,RGS4,PERPHENAZINE,0.03936938051198004,[],['PharmGKB']
Mesenchymal,IL1B,ANTIDEPRESSANT AGENT,0.03936938051198004,[],['NCI']
Mesenchymal,PDGFRB,CEP-2563 DIHYDROCHLORIDE,0.0388710339232208,['inhibitor'],['ChEMBL']
Mesenchymal,ABCA1,FENOFIBRATE MICRONIZED,0.03861227704059581,[],['PharmGKB']
Mesenchymal,PLAU,CELECOXIB,0.03710291297717522,[],['NCI']
Mesenchymal,PLAU,GEFITINIB,0.03710291297717522,[],['NCI']
Mesenchymal,PDGFRB,LEUCOVORIN CALCIUM,0.03671153203859742,[],['PharmGKB']
Mesenchymal,RGS4,2-IODOACETAMIDE,0.03655728190398146,[],['DTC']
Mesenchymal,AFP,METHOTREXATE,0.03650615283838149,[],['NCI']
Mesenchymal,NQO1,METHOTREXATE,0.03650615283838149,[],['PharmGKB']
Mesenchymal,SERPINE1,DEXAMETHASONE,0.03612719623452286,[],['PharmGKB']
Mesenchymal,PDGFRB,CEDIRANIB,0.0354004058943618,['inhibitor'],"['DTC', 'TALC', 'ChEMBL']"
Mesenchymal,PDGFRB,ENMD-981693,0.03477934614182913,['inhibitor'],['ChEMBL']
Mesenchymal,PDGFRB,LENVATINIB,0.03477934614182913,[],['TdgClinicalTrial']
Mesenchymal,PDGFRB,QUIZARTINIB,0.03477934614182913,['inhibitor'],['ChEMBL']
Mesenchymal,PDGFRB,FORETINIB,0.03477934614182913,['inhibitor'],['ChEMBL']
Mesenchymal,MMP2,BEVACIZUMAB,0.03434460431505627,[],['CIViC']
Mesenchymal,RGS4,"3,4-DICHLOROISOCOUMARIN",0.03412012977704937,[],['DTC']
Mesenchymal,TGM2,DEHYDRATED ALCOHOL,0.03388756803562838,[],['NCI']
Mesenchymal,ABCA1,ADENOSINE,0.03346397343518303,['agonist'],['GuideToPharmacology']
Mesenchymal,PDGFRB,BEVACIZUMAB,0.03304037883473768,[],['PharmGKB']
Mesenchymal,RGS4,ZIPRASIDONE,0.03301948042940261,[],['PharmGKB']
Mesenchymal,PDGFRB,DOVITINIB,0.0327132463710274,['inhibitor'],"['ClearityFoundationClinicalTrial', 'TdgClinicalTrial', 'DTC', 'TALC', 'ChEMBL']"
Mesenchymal,RGS4,FLUPIRTINE,0.03198762166598377,[],['DTC']
Mesenchymal,RGS4,HELENALIN,0.03198762166598377,[],['DTC']
Mesenchymal,RGS4,DEQUALINIUM,0.03198762166598377,[],['DTC']
Mesenchymal,RGS4,PHLORETIN,0.03198762166598377,[],['DTC']
Mesenchymal,RGS4,DOCEBENONE,0.03198762166598377,[],['DTC']
Mesenchymal,MMP2,CYCLOSPORINE,0.03158124534717817,[],['NCI']
Mesenchymal,ABCA1,SIMVASTATIN,0.03011757609166472,[],['PharmGKB']
Mesenchymal,TGM2,GEMCITABINE,0.02909910733494176,[],['NCI']
Mesenchymal,PDGFRB,BARASERTIB-HQPA,0.02873076420411972,[],['DTC']
Mesenchymal,PDGFRB,DORAMAPIMOD,0.02873076420411972,[],['DTC']
Mesenchymal,ABCA1,CLOPIDOGREL,0.02868340580158546,[],['PharmGKB']
Mesenchymal,RGS4,TPCK,0.02843344148087447,[],['DTC']
Mesenchymal,RGS4,QUETIAPINE FUMARATE,0.02843344148087447,[],['PharmGKB']
Mesenchymal,RGS4,TYRPHOSTIN AG 879,0.02843344148087447,[],['DTC']
Mesenchymal,PDGFRB,MK-2461,0.02753364902894806,[],['TTD']
Mesenchymal,ABCA1,ATORVASTATIN CALCIUM TRIHYDRATE,0.02737961462878612,[],['PharmGKB']
Mesenchymal,AFP,DOXORUBICIN HYDROCHLORIDE,0.02713295143393219,[],['NCI']
Mesenchymal,RGS4,METHYSERGIDE,0.02693694456082844,[],['DTC']
Mesenchymal,RGS4,CALCIMYCIN,0.02693694456082844,[],['DTC']
Mesenchymal,RGS4,SB-415286,0.02559009733278702,[],['DTC']
Mesenchymal,RGS4,VANOXERINE,0.02559009733278702,[],['DTC']
Mesenchymal,IL1B,CYTARABINE,0.02559009733278702,[],['NCI']
Mesenchymal,PDGFRB,PD-0166285,0.02541567602672129,['inhibitor'],"['DTC', 'ChEMBL']"
Mesenchymal,PDGFRB,RABEPRAZOLE,0.02541567602672129,[],['TTD']
Mesenchymal,MMP2,PACLITAXEL,0.02497789404731365,[],['NCI']
Mesenchymal,RGS4,TYRPHOSTIN 23,0.02437152126932097,[],['DTC']
Mesenchymal,RGS4,PICEATANNOL,0.02437152126932097,[],['DTC']
Mesenchymal,RGS4,CHEMBL:CHEMBL578741,0.02437152126932097,[],['DTC']
Mesenchymal,RGS4,TYRPHOSTIN A9,0.0232637248479882,[],['DTC']
Mesenchymal,RGS4,CAPSAZEPINE,0.0232637248479882,[],['DTC']
Mesenchymal,RGS4,GW5074,0.0232637248479882,[],['DTC']
Mesenchymal,IL1B,ASPIRIN,0.02300233468115687,[],['PharmGKB']
Mesenchymal,RGS4,RISPERIDONE,0.02291650507413763,[],['PharmGKB']
Mesenchymal,PDGFRB,PP2,0.02202691922315845,[],['DTC']
Mesenchymal,PDGFRB,IRINOTECAN HYDROCHLORIDE,0.02097801830776995,[],['PharmGKB']
Mesenchymal,PDGFRB,CHEMBL:CHEMBL546797,0.02065023677171104,[],['DTC']
Mesenchymal,RGS4,SANGUINARIUM,0.02047207786622961,[],['DTC']
Mesenchymal,RGS4,DEPHOSTATIN,0.02047207786622961,[],['DTC']
Mesenchymal,RGS4,PROTOPORPHYRIN,0.02047207786622961,[],['DTC']
Mesenchymal,RGS4,LAPACHONE,0.01968469025599002,[],['DTC']
Mesenchymal,PDGFRB,MIDOSTAURIN,0.01888021647699296,['inhibitor'],['ChEMBL']
Mesenchymal,ABCA1,THEOPHYLLINE,0.01859109635287946,['inhibitor'],['GuideToPharmacology']
Mesenchymal,RGS4,CHEMBL:CHEMBL56393,0.01827864095199073,[],['DTC']
Mesenchymal,RGS4,4-CHLOROMERCURIBENZOIC ACID,0.01827864095199073,[],['DTC']
Mesenchymal,TGM2,CISPLATIN,0.01821168622322886,[],['NCI']
Mesenchymal,TGM2,DOXORUBICIN HYDROCHLORIDE,0.01808863428928812,[],['NCI']
Mesenchymal,RGS4,LANSOPRAZOLE,0.01764834298812898,[],['DTC']
Mesenchymal,RGS4,MONOAMINE OXIDASE INHIBITOR,0.01764834298812898,[],['PharmGKB']
Mesenchymal,RGS4,GW7647,0.01706006488852468,[],['DTC']
Mesenchymal,RGS4,TRIFLUOPERAZINE,0.01706006488852468,[],['DTC']
Mesenchymal,PLAU,CISPLATIN,0.01691085149299823,[],['NCI']
Mesenchymal,PDGFRB,HESPERADIN,0.01652018941736884,['inhibitor'],['DTC']
Mesenchymal,RGS4,AURINTRICARBOXYLIC ACID,0.0165097402147013,[],['DTC']
Mesenchymal,RGS4,METHYLDOPA ANHYDROUS,0.0165097402147013,[],['DTC']
Mesenchymal,PDGFRB,AST-487,0.01611725796816472,[],['DTC']
Mesenchymal,RGS4,NORTRIPTYLINE,0.01599381083299188,[],['PharmGKB']
Mesenchymal,HBEGF,NVP-TAE684,0.01583853111616673,['inhibitor'],['GuideToPharmacology']
Mesenchymal,PDGFRB,SNS-314,0.01573351373082746,[],['DTC']
Mesenchymal,RGS4,TRIMIPRAMINE,0.0155091498986588,[],['PharmGKB']
Mesenchymal,RGS4,DIGOXIN,0.01505299843105119,[],['DTC']
Mesenchymal,PDGFRB,CP-547632,0.01501835401578985,[],['DTC']
Mesenchymal,RGS4,EBSELEN,0.01462291276159258,[],['DTC']
Mesenchymal,PDGFRB,RG-1530,0.01405973567435646,['inhibitor'],"['DTC', 'ChEMBL']"
Mesenchymal,ABCA1,CAFFEINE,0.01356647571696609,['inhibitor'],['GuideToPharmacology']
Mesenchymal,RGS4,OLANZAPINE,0.01346847228041422,[],['PharmGKB']
Mesenchymal,RGS4,CLOMIPRAMINE,0.01346847228041422,[],['PharmGKB']
Mesenchymal,RGS4,DESIPRAMINE,0.01312312683732667,[],['PharmGKB']
Mesenchymal,RGS4,DISULFIRAM,0.01190237085245908,[],['DTC']
Mesenchymal,RGS4,MITOXANTRONE,0.0116318624239941,[],['DTC']
Mesenchymal,RGS4,DOXEPIN HYDROCHLORIDE,0.0116318624239941,[],['PharmGKB']
Mesenchymal,ABCA1,CYCLOSPORINE,0.01153930118454587,[],['NCI']
Mesenchymal,PDGFRB,ILORASERTIB,0.01139323408094402,['inhibitor'],"['DTC', 'ChEMBL']"
Mesenchymal,PDGFRB,FLUOROURACIL,0.01139323408094402,[],['PharmGKB']
Mesenchymal,PDGFRB,VANDETANIB,0.01139323408094402,[],['DTC']
Mesenchymal,RGS4,AMITRIPTYLINE HYDROCHLORIDE,0.01137337659234978,[],['PharmGKB']
Mesenchymal,ABCA1,DAUNORUBICIN LIPOSOMAL,0.01103207915445594,[],['PharmGKB']
Mesenchymal,RGS4,MASOPROCOL,0.0108894031203349,[],['DTC']
Mesenchymal,PDGFRB,SOTRASTAURIN,0.01083291109335661,[],['DTC']
Mesenchymal,RGS4,GOSSYPOL,0.01066254055532792,[],['DTC']
Mesenchymal,RGS4,CHEMBL:CHEMBL429095,0.0102360389331148,[],['DTC']
Mesenchymal,RGS4,NIFEDIPINE,0.009139320475995366,[],['DTC']
Mesenchymal,PDGFRB,TOZASERTIB,0.009052158584859638,[],['DTC']
Mesenchymal,PDGFRB,TAMATINIB,0.008158118230799427,[],['DTC']
Mesenchymal,IL6,CISPLATIN,0.007247507782713527,[],['CIViC']
Mesenchymal,ABCA1,DOXORUBICIN HYDROCHLORIDE,0.006783237858483048,[],['PharmGKB']
Mesenchymal,PDGFRB,NVP-TAE684,0.006415607540725763,[],['DTC']
Mesenchymal,PDGFRB,PF-562271,0.00611858867309957,[],['DTC']
Mesenchymal,PDGFRB,CENISERTIB,0.005600064209277573,[],['DTC']
Mesenchymal,RGS4,CISPLATIN,0.003481645895617282,[],['DTC']
Stem_like,FOXA1,MK-7110,52.20379855888553,['agonist'],['GuideToPharmacology']
Stem_like,IL20,FLETIKUMAB,52.20379855888553,['inhibitor'],['ChEMBL']
Stem_like,DLK1,GDC-0134,26.10189927944276,[],['TTD']
Stem_like,FABP7,CRT 0066101,8.700633093147589,['inhibitor'],['GuideToPharmacology']
Stem_like,FABP7,BPKDI,8.700633093147589,['inhibitor'],['GuideToPharmacology']
Stem_like,APOD,RWJ-56110,6.525474819860691,['inhibitor'],['GuideToPharmacology']
Stem_like,APOD,F16357,6.525474819860691,['agonist'],['GuideToPharmacology']
Stem_like,APOD,TFLLR-NH2,6.525474819860691,['agonist'],['GuideToPharmacology']
Stem_like,APOD,SCH-79797,6.525474819860691,['inhibitor'],['GuideToPharmacology']
Stem_like,APOD,[3H]HATRAP,6.525474819860691,['agonist'],['GuideToPharmacology']
Stem_like,EDN1,OXYGEN THERAPY,5.800422062098392,[],['NCI']
Stem_like,EDN1,ANTIPLATELET AGENT,5.800422062098392,[],['NCI']
Stem_like,AZGP1,NC00075159,4.350316546573794,['activator'],['GuideToPharmacology']
Stem_like,AZGP1,ML213,4.350316546573794,['activator'],['GuideToPharmacology']
Stem_like,FOS,PROTEIN KINASE A INHIBITOR,4.015676812221964,[],['NCI']
Stem_like,EGLN3,ROXADUSTAT,3.480253237259035,['inhibitor'],"['TdgClinicalTrial', 'ChEMBL']"
