Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,NR1H2 And NR1H3-mediated Signaling R-HSA-9024446,2/46,0.0773472253700272,0.2669973881960962,0,0,4.535353535353536,11.608013208044897,ABCA1;PLTP
KEGG_2021_Human,Axon Guidance R-HSA-422475,9/519,0.0774958405648533,0.2669973881960962,0,0,1.782260548198337,4.558186627391743,CXCL12;COL4A1;COL6A2;MMP2;COL6A1;COL6A3;LAMB1;LDB2;MYL9
KEGG_2021_Human,Signaling By EGFR R-HSA-177929,2/49,0.0862189382580095,0.2825636157871121,0,0,4.24521813883516,10.404458354124063,ADAM12;HBEGF
KEGG_2021_Human,"POU5F1 (OCT4), SOX2, NANOG Repress Genes Related To Differentiation R-HSA-2892245",1/9,0.0864990660572792,0.2825636157871121,0,0,12.4321608040201,30.429226090981548,DKK1
KEGG_2021_Human,CD163 Mediating An Anti-Inflammatory Response R-HSA-9662834,1/9,0.0864990660572792,0.2825636157871121,0,0,12.4321608040201,30.429226090981548,IL6
KEGG_2021_Human,EGFR Interacts With Phospholipase C-gamma R-HSA-212718,1/9,0.0864990660572792,0.2825636157871121,0,0,12.4321608040201,30.429226090981548,HBEGF
KEGG_2021_Human,Formation Of Annular Gap Junctions R-HSA-196025,1/9,0.0864990660572792,0.2825636157871121,0,0,12.4321608040201,30.429226090981548,DAB2
KEGG_2021_Human,Interleukin-1 Processing R-HSA-448706,1/9,0.0864990660572792,0.2825636157871121,0,0,12.4321608040201,30.429226090981548,IL1B
KEGG_2021_Human,MAPK1 (ERK2) Activation R-HSA-112411,1/9,0.0864990660572792,0.2825636157871121,0,0,12.4321608040201,30.429226090981548,IL6
KEGG_2021_Human,O-linked Glycosylation R-HSA-5173105,3/107,0.0922003613732937,0.2949400970413222,0,0,2.8840296759078483,6.874924645539169,ADAMTS14;ADAMTS1;ADAMTS6
KEGG_2021_Human,Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,2/51,0.0922950442929787,0.2949400970413222,0,0,4.071531642960214,9.7015024039535,COL1A2;SERPINE1
KEGG_2021_Human,RHOD GTPase Cycle R-HSA-9013405,2/52,0.0953787922697506,0.2949400970413222,0,0,3.98989898989899,9.375859760148904,AKAP12;MCAM
KEGG_2021_Human,PI3K Events In ERBB4 Signaling R-HSA-1250342,1/10,0.0956381720564831,0.2949400970413222,0,0,11.050251256281408,25.93696464958489,HBEGF
KEGG_2021_Human,Gap Junction Degradation R-HSA-190873,1/10,0.0956381720564831,0.2949400970413222,0,0,11.050251256281408,25.93696464958489,DAB2
KEGG_2021_Human,HDL Remodeling R-HSA-8964058,1/10,0.0956381720564831,0.2949400970413222,0,0,11.050251256281408,25.93696464958489,PLTP
KEGG_2021_Human,HuR (ELAVL1) Binds And Stabilizes mRNA R-HSA-450520,1/10,0.0956381720564831,0.2949400970413222,0,0,11.050251256281408,25.93696464958489,ENPP2
KEGG_2021_Human,MAPK3 (ERK1) Activation R-HSA-110056,1/10,0.0956381720564831,0.2949400970413222,0,0,11.050251256281408,25.93696464958489,IL6
KEGG_2021_Human,MAPK Family Signaling Cascades R-HSA-5683057,6/318,0.100456294876664,0.3076474030597836,0,0,1.9318001586042823,4.43933959225172,PDGFRB;IL6;MMP2;FN1;NEFL;HBEGF
KEGG_2021_Human,Endosomal/Vacuolar Pathway R-HSA-1236977,1/11,0.1046862992439068,0.3101859259703805,0,0,9.944723618090451,22.4431232477853,CTSL
KEGG_2021_Human,Uptake And Function Of Anthrax Toxins R-HSA-5210891,1/11,0.1046862992439068,0.3101859259703805,0,0,9.944723618090451,22.4431232477853,ANTXR1
KEGG_2021_Human,Interleukin-6 Signaling R-HSA-1059683,1/11,0.1046862992439068,0.3101859259703805,0,0,9.944723618090451,22.4431232477853,IL6
KEGG_2021_Human,Metallothioneins Bind Metals R-HSA-5661231,1/11,0.1046862992439068,0.3101859259703805,0,0,9.944723618090451,22.4431232477853,MT1E
KEGG_2021_Human,Complement Cascade R-HSA-166658,2/55,0.1048020475500832,0.3101859259703805,0,0,3.763483895559368,8.489222766072233,C1S;CFH
KEGG_2021_Human,Signaling By ERBB4 R-HSA-1236394,2/57,0.111218880351375,0.3233365018010807,0,0,3.6262626262626254,7.964197874788815,CXCL12;HBEGF
KEGG_2021_Human,ALK Mutants Bind TKIs R-HSA-9700645,1/12,0.1136443487055952,0.3233365018010807,0,0,9.040201005025123,19.659557478207127,FN1
KEGG_2021_Human,Caspase-mediated Cleavage Of Cytoskeletal Proteins R-HSA-264870,1/12,0.1136443487055952,0.3233365018010807,0,0,9.040201005025123,19.659557478207127,VIM
KEGG_2021_Human,GRB2 Events In EGFR Signaling R-HSA-179812,1/12,0.1136443487055952,0.3233365018010807,0,0,9.040201005025123,19.659557478207127,HBEGF
KEGG_2021_Human,Glutathione Synthesis And Recycling R-HSA-174403,1/12,0.1136443487055952,0.3233365018010807,0,0,9.040201005025123,19.659557478207127,GGT5
KEGG_2021_Human,Keratan Sulfate Degradation R-HSA-2022857,1/12,0.1136443487055952,0.3233365018010807,0,0,9.040201005025123,19.659557478207127,LUM
KEGG_2021_Human,Transcriptional Regulation By RUNX2 R-HSA-8878166,3/119,0.1169417814626649,0.3286164762295673,0,0,2.584106423945388,5.545696691343623,COL1A1;TWIST1;ITGBL1
KEGG_2021_Human,Arachidonic Acid Metabolism R-HSA-2142753,2/59,0.1177356082636544,0.3286164762295673,0,0,3.4986709197235517,7.484754897547597,GGT5;PTGDS
KEGG_2021_Human,Iron Uptake And Transport R-HSA-917937,2/59,0.1177356082636544,0.3286164762295673,0,0,3.4986709197235517,7.484754897547597,HMOX1;FTL
KEGG_2021_Human,Signaling By Nuclear Receptors R-HSA-9006931,5/260,0.1202706977517955,0.3294410168374877,0,0,1.9653092006033184,4.162545055139519,ABCA1;CXCL12;MMP2;PLTP;HBEGF
KEGG_2021_Human,"Defective EXT1 Causes Exostoses 1, TRPS2 And CHDS R-HSA-3656253",1/13,0.1225132126107664,0.3294410168374877,0,0,8.28643216080402,17.397665920944878,HSPG2
KEGG_2021_Human,SHC1 Events In EGFR Signaling R-HSA-180336,1/13,0.1225132126107664,0.3294410168374877,0,0,8.28643216080402,17.397665920944878,HBEGF
KEGG_2021_Human,SHC1 Events In ERBB4 Signaling R-HSA-1250347,1/13,0.1225132126107664,0.3294410168374877,0,0,8.28643216080402,17.397665920944878,HBEGF
KEGG_2021_Human,ERBB2 Activates PTK6 Signaling R-HSA-8847993,1/13,0.1225132126107664,0.3294410168374877,0,0,8.28643216080402,17.397665920944878,HBEGF
KEGG_2021_Human,Transcriptional Regulation Of Testis Differentiation R-HSA-9690406,1/13,0.1225132126107664,0.3294410168374877,0,0,8.28643216080402,17.397665920944878,PTGDS
KEGG_2021_Human,Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,2/61,0.1243457655234195,0.3323423187625942,0,0,3.379729498373566,7.045685456427677,ARC;RRAD
KEGG_2021_Human,Creation Of C4 And C2 Activators R-HSA-166786,1/14,0.1312937743788508,0.3446461577444834,0,0,7.648627754155393,15.529145947074284,C1S
KEGG_2021_Human,Repression Of WNT Target Genes R-HSA-4641265,1/14,0.1312937743788508,0.3446461577444834,0,0,7.648627754155393,15.529145947074284,LEF1
KEGG_2021_Human,Response To Metal Ions R-HSA-5660526,1/14,0.1312937743788508,0.3446461577444834,0,0,7.648627754155393,15.529145947074284,MT1E
KEGG_2021_Human,EPHA-mediated Growth Cone Collapse R-HSA-3928663,1/15,0.139986908731619,0.3501918568273041,0,0,7.101938262742283,13.963876250165317,MYL9
KEGG_2021_Human,ERBB2 Regulates Cell Motility R-HSA-6785631,1/15,0.139986908731619,0.3501918568273041,0,0,7.101938262742283,13.963876250165317,HBEGF
KEGG_2021_Human,Synthesis Of Prostaglandins (PG) And Thromboxanes (TX) R-HSA-2162123,1/15,0.139986908731619,0.3501918568273041,0,0,7.101938262742283,13.963876250165317,PTGDS
KEGG_2021_Human,GRB2 Events In ERBB2 Signaling R-HSA-1963640,1/15,0.139986908731619,0.3501918568273041,0,0,7.101938262742283,13.963876250165317,HBEGF
KEGG_2021_Human,GRB2:SOS Provides Linkage To MAPK Signaling For Integrins R-HSA-354194,1/15,0.139986908731619,0.3501918568273041,0,0,7.101938262742283,13.963876250165317,FN1
KEGG_2021_Human,cGMP Effects R-HSA-418457,1/15,0.139986908731619,0.3501918568273041,0,0,7.101938262742283,13.963876250165317,PDE1A
KEGG_2021_Human,p130Cas Linkage To MAPK Signaling For Integrins R-HSA-372708,1/15,0.139986908731619,0.3501918568273041,0,0,7.101938262742283,13.963876250165317,FN1
KEGG_2021_Human,Negative Regulation Of TCF-dependent Signaling By WNT Ligand Antagonists R-HSA-3772470,1/15,0.139986908731619,0.3501918568273041,0,0,7.101938262742283,13.963876250165317,DKK1
KEGG_2021_Human,Generic Transcription Pathway R-HSA-212436,16/1190,0.1405531942368091,0.3501918568273041,0,0,1.3796015109991853,2.707011669301892,RRAD;LEF1;SERPINE1;NR2F1;TNFRSF10C;TWIST1;LIFR;LDB2;TNFRSF10D;COL1A1;IL6;COL1A2;CTSL;CTSK;ITGBL1;MYL9
KEGG_2021_Human,MAPK1/MAPK3 Signaling R-HSA-5684996,5/277,0.1453925785438436,0.3561398123844288,0,0,1.8408748114630469,3.549791587058308,PDGFRB;IL6;FN1;NEFL;HBEGF
KEGG_2021_Human,Signaling By NTRKs R-HSA-166520,3/132,0.1461833943108462,0.3561398123844288,0,0,2.3221579506551766,4.465262011584285,ARC;RRAD;PCSK5
KEGG_2021_Human,PI3K Events In ERBB2 Signaling R-HSA-1963642,1/16,0.1485934818111902,0.3561398123844288,0,0,6.628140703517588,12.636822082241835,HBEGF
KEGG_2021_Human,Plasma Lipoprotein Assembly R-HSA-8963898,1/16,0.1485934818111902,0.3561398123844288,0,0,6.628140703517588,12.636822082241835,ABCA1
KEGG_2021_Human,NLRP3 Inflammasome R-HSA-844456,1/16,0.1485934818111902,0.3561398123844288,0,0,6.628140703517588,12.636822082241835,HMOX1
KEGG_2021_Human,Heme Degradation R-HSA-189483,1/16,0.1485934818111902,0.3561398123844288,0,0,6.628140703517588,12.636822082241835,HMOX1
KEGG_2021_Human,Hyaluronan Metabolism R-HSA-2142845,1/16,0.1485934818111902,0.3561398123844288,0,0,6.628140703517588,12.636822082241835,HAS2
KEGG_2021_Human,Cell Surface Interactions At Vascular Wall R-HSA-202733,3/134,0.1508793106612941,0.3596636540628687,0,0,2.286472662455923,4.32434865075451,TSPAN7;FN1;TNFRSF10D
KEGG_2021_Human,Post-translational Protein Modification R-HSA-597592,18/1383,0.1519057607149019,0.3601636584692029,0,0,1.33570824779616,2.5171354419138487,EGFL7;PGAP1;CSF1;FN1;LAMB1;THY1;PRSS23;VCAN;IL6;ADAMTS14;ADAMTS1;TNIP3;IGFBP7;TIMP1;ULBP2;MATN3;ADAMTS6;FBN1
KEGG_2021_Human,GAB1 Signalosome R-HSA-180292,1/17,0.157114351192228,0.3608720253946488,0,0,6.21356783919598,11.499955704952034,HBEGF
KEGG_2021_Human,Gastrin-CREB Signaling Pathway Via PKC And MAPK R-HSA-881907,1/17,0.157114351192228,0.3608720253946488,0,0,6.21356783919598,11.499955704952034,HBEGF
KEGG_2021_Human,Gastrulation R-HSA-9758941,1/17,0.157114351192228,0.3608720253946488,0,0,6.21356783919598,11.499955704952034,LEF1
KEGG_2021_Human,Trafficking Of GluR2-containing AMPA Receptors R-HSA-416993,1/17,0.157114351192228,0.3608720253946488,0,0,6.21356783919598,11.499955704952034,TSPAN7
KEGG_2021_Human,IL-6-type Cytokine Receptor Ligand Interactions R-HSA-6788467,1/17,0.157114351192228,0.3608720253946488,0,0,6.21356783919598,11.499955704952034,LIFR
KEGG_2021_Human,Vitamin B5 (Pantothenate) Metabolism R-HSA-199220,1/17,0.157114351192228,0.3608720253946488,0,0,6.21356783919598,11.499955704952034,ENPP2
KEGG_2021_Human,Extra-nuclear Estrogen Signaling R-HSA-9009391,2/73,0.1656330532612982,0.378467235690324,0,0,2.806800398349694,5.046572271238703,MMP2;HBEGF
KEGG_2021_Human,Aflatoxin Activation And Detoxification R-HSA-5423646,1/19,0.1739023671527052,0.3853816277102664,0,0,5.522613065326633,9.66049300943,GGT5
KEGG_2021_Human,Assembly Of Active LPL And LIPC Lipase Complexes R-HSA-8963889,1/19,0.1739023671527052,0.3853816277102664,0,0,5.522613065326633,9.66049300943,PCSK5
KEGG_2021_Human,RHO GTPases Activate ROCKs R-HSA-5627117,1/19,0.1739023671527052,0.3853816277102664,0,0,5.522613065326633,9.66049300943,MYL9
KEGG_2021_Human,RHO GTPases Activate CIT R-HSA-5625900,1/19,0.1739023671527052,0.3853816277102664,0,0,5.522613065326633,9.66049300943,MYL9
KEGG_2021_Human,Ras Activation Upon Ca2+ Influx Thru NMDA Receptor R-HSA-442982,1/19,0.1739023671527052,0.3853816277102664,0,0,5.522613065326633,9.66049300943,NEFL
KEGG_2021_Human,Nuclear Events Stimulated By ALK Signaling In Cancer R-HSA-9725371,1/19,0.1739023671527052,0.3853816277102664,0,0,5.522613065326633,9.66049300943,FN1
KEGG_2021_Human,ABC Transporter Disorders R-HSA-5619084,2/77,0.1798830098073791,0.3886468684126335,0,0,2.656565656565657,4.557201796283064,ABCA1;ABCC9
KEGG_2021_Human,Diseases Associated With N-glycosylation Of Proteins R-HSA-3781860,1/20,0.182171186958547,0.3886468684126335,0,0,5.231684739486909,8.908556962758436,EGFL7
KEGG_2021_Human,Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572,1/20,0.182171186958547,0.3886468684126335,0,0,5.231684739486909,8.908556962758436,MYL9
KEGG_2021_Human,NOTCH4 Intracellular Domain Regulates Transcription R-HSA-9013695,1/20,0.182171186958547,0.3886468684126335,0,0,5.231684739486909,8.908556962758436,ACTA2
KEGG_2021_Human,Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,2/78,0.1834746263330842,0.3886468684126335,0,0,2.621477937267411,4.445184817601474,PDGFRB;HBEGF
KEGG_2021_Human,Nuclear Events Mediated By NFE2L2 R-HSA-9759194,2/78,0.1834746263330842,0.3886468684126335,0,0,2.621477937267411,4.445184817601474,NQO1;HMOX1
KEGG_2021_Human,Developmental Biology R-HSA-1266738,14/1073,0.1877403914152294,0.3886468684126335,0,0,1.3320235157939626,2.2280692974602787,CSTA;LAMA2;MMP2;LEF1;LAMB1;LDB2;DKK1;CXCL12;COL4A1;COL6A2;COL6A1;COL6A3;PTGDS;MYL9
KEGG_2021_Human,Neutrophil Degranulation R-HSA-6798695,7/468,0.1896243004775816,0.3886468684126335,0,0,1.521506524451238,2.529824920122278,EGFL7;TNFAIP6;PLAU;HSPA6;PTX3;CD68;FTL
KEGG_2021_Human,SHC1 Events In ERBB2 Signaling R-HSA-1250196,1/21,0.1903576498347592,0.3886468684126335,0,0,4.969849246231155,8.244237447277422,HBEGF
KEGG_2021_Human,Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686,1/21,0.1903576498347592,0.3886468684126335,0,0,4.969849246231155,8.244237447277422,HBEGF
KEGG_2021_Human,Synthesis Of Leukotrienes (LT) And Eoxins (EX) R-HSA-2142691,1/21,0.1903576498347592,0.3886468684126335,0,0,4.969849246231155,8.244237447277422,GGT5
KEGG_2021_Human,HS-GAG Degradation R-HSA-2024096,1/21,0.1903576498347592,0.3886468684126335,0,0,4.969849246231155,8.244237447277422,HSPG2
KEGG_2021_Human,"Unblocking Of NMDA Receptors, Glutamate Binding And Activation R-HSA-438066",1/21,0.1903576498347592,0.3886468684126335,0,0,4.969849246231155,8.244237447277422,NEFL
KEGG_2021_Human,Inflammasomes R-HSA-622312,1/21,0.1903576498347592,0.3886468684126335,0,0,4.969849246231155,8.244237447277422,HMOX1
KEGG_2021_Human,Initial Triggering Of Complement R-HSA-166663,1/21,0.1903576498347592,0.3886468684126335,0,0,4.969849246231155,8.244237447277422,C1S
KEGG_2021_Human,Negative Regulation Of NMDA Receptor-Mediated Neuronal Transmission R-HSA-9617324,1/21,0.1903576498347592,0.3886468684126335,0,0,4.969849246231155,8.244237447277422,NEFL
KEGG_2021_Human,Nitric Oxide Stimulates Guanylate Cyclase R-HSA-392154,1/21,0.1903576498347592,0.3886468684126335,0,0,4.969849246231155,8.244237447277422,PDE1A
KEGG_2021_Human,Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,2/81,0.1943101337404015,0.3948883363111386,0,0,2.521544559519243,4.131045868969444,IL6;IGFBP7
KEGG_2021_Human,Common Pathway Of Fibrin Clot Formation R-HSA-140875,1/22,0.1984625719282345,0.3996438092253489,0,0,4.732950466618808,7.653913334056085,F2R
KEGG_2021_Human,Insertion Of Tail-Anchored Proteins Into Endoplasmic Reticulum Membrane R-HSA-9609523,1/22,0.1984625719282345,0.3996438092253489,0,0,4.732950466618808,7.653913334056085,HMOX1
KEGG_2021_Human,RAF-independent MAPK1/3 Activation R-HSA-112409,1/23,0.2064867613185778,0.4101831609977155,0,0,4.517587939698492,7.126580711797677,IL6
KEGG_2021_Human,RHOBTB1 GTPase Cycle R-HSA-9013422,1/23,0.2064867613185778,0.4101831609977155,0,0,4.517587939698492,7.126580711797677,VIM
KEGG_2021_Human,Long-term Potentiation R-HSA-9620244,1/23,0.2064867613185778,0.4101831609977155,0,0,4.517587939698492,7.126580711797677,NEFL
KEGG_2021_Human,Cell Junction Organization R-HSA-446728,2/86,0.2125388044387241,0.4129435765700185,0,0,2.370851370851371,3.671573213687656,DST;LAMA4
KEGG_2021_Human,Other Interleukin Signaling R-HSA-449836,1/24,0.2144310182188985,0.4129435765700185,0,0,4.320952589032117,6.653261007649563,CSF1
KEGG_2021_Human,RUNX2 Regulates Osteoblast Differentiation R-HSA-8940973,1/24,0.2144310182188985,0.4129435765700185,0,0,4.320952589032117,6.653261007649563,COL1A1
KEGG_2021_Human,Sema4D In Semaphorin Signaling R-HSA-400685,1/24,0.2144310182188985,0.4129435765700185,0,0,4.320952589032117,6.653261007649563,MYL9
KEGG_2021_Human,Signaling By EGFR In Cancer R-HSA-1643713,1/24,0.2144310182188985,0.4129435765700185,0,0,4.320952589032117,6.653261007649563,HBEGF
KEGG_2021_Human,Signaling By ERBB2 KD Mutants R-HSA-9664565,1/24,0.2144310182188985,0.4129435765700185,0,0,4.320952589032117,6.653261007649563,HBEGF
KEGG_2021_Human,Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638,1/24,0.2144310182188985,0.4129435765700185,0,0,4.320952589032117,6.653261007649563,HBEGF
KEGG_2021_Human,Assembly And Cell Surface Presentation Of NMDA Receptors R-HSA-9609736,1/25,0.2222961348450487,0.422554290804597,0,0,4.14070351758794,6.226561570384656,NEFL
KEGG_2021_Human,Signaling By ERBB2 In Cancer R-HSA-1227990,1/25,0.2222961348450487,0.422554290804597,0,0,4.14070351758794,6.226561570384656,HBEGF
KEGG_2021_Human,Gap Junction Trafficking R-HSA-190828,1/25,0.2222961348450487,0.422554290804597,0,0,4.14070351758794,6.226561570384656,DAB2
KEGG_2021_Human,Sphingolipid Metabolism R-HSA-428157,2/89,0.2235550003741977,0.4231234127254129,0,0,2.2887495646116336,3.428770706989903,EGFL7;PLPP1
KEGG_2021_Human,Attenuation Phase R-HSA-3371568,1/26,0.2300828957266827,0.4260981672141704,0,0,3.974874371859297,5.840344997302112,HSPA6
KEGG_2021_Human,Pyroptosis R-HSA-5620971,1/26,0.2300828957266827,0.4260981672141704,0,0,3.974874371859297,5.840344997302112,IL1B
KEGG_2021_Human,Signaling By ALK R-HSA-201556,1/26,0.2300828957266827,0.4260981672141704,0,0,3.974874371859297,5.840344997302112,PTN
KEGG_2021_Human,TNFR1-induced NFkappaB Signaling Pathway R-HSA-5357956,1/26,0.2300828957266827,0.4260981672141704,0,0,3.974874371859297,5.840344997302112,TRAF1
KEGG_2021_Human,EPH-Ephrin Signaling R-HSA-2682334,2/91,0.2309239500321694,0.4260981672141704,0,0,2.237090001134945,3.2788286401533377,MMP2;MYL9
KEGG_2021_Human,Signaling By TGF-beta Receptor Complex R-HSA-170834,2/91,0.2309239500321694,0.4260981672141704,0,0,2.237090001134945,3.2788286401533377,COL1A2;SERPINE1
KEGG_2021_Human,Innate Immune System R-HSA-168249,13/1035,0.2373430381408268,0.4280257395437248,0,0,1.2773213893278357,1.8371059120263715,EGFL7;CFH;TNFAIP6;C1S;HSPA6;CTSL;PLAU;IL1B;CTSK;HMOX1;PTX3;CD68;FTL
KEGG_2021_Human,ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994,1/27,0.2377920775242915,0.4280257395437248,0,0,3.821801314263626,5.489477227235043,CCL2
KEGG_2021_Human,"BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108",1/27,0.2377920775242915,0.4280257395437248,0,0,3.821801314263626,5.489477227235043,SERPINE1
KEGG_2021_Human,CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742,1/27,0.2377920775242915,0.4280257395437248,0,0,3.821801314263626,5.489477227235043,NEFL
KEGG_2021_Human,Gap Junction Trafficking And Regulation R-HSA-157858,1/27,0.2377920775242915,0.4280257395437248,0,0,3.821801314263626,5.489477227235043,DAB2
KEGG_2021_Human,Integrin Signaling R-HSA-354192,1/27,0.2377920775242915,0.4280257395437248,0,0,3.821801314263626,5.489477227235043,FN1
KEGG_2021_Human,RNA Polymerase II Transcription R-HSA-73857,16/1312,0.2403451689970222,0.4308626810068569,0,0,1.2415458937198067,1.7700461375396703,RRAD;LEF1;SERPINE1;NR2F1;TNFRSF10C;TWIST1;LIFR;LDB2;TNFRSF10D;COL1A1;IL6;COL1A2;CTSL;CTSK;ITGBL1;MYL9
KEGG_2021_Human,Paracetamol ADME R-HSA-9753281,1/28,0.2454244493195781,0.4329287285997358,0,0,3.680067001675042,5.169633447658624,GGT5
KEGG_2021_Human,Downstream Signal Transduction R-HSA-186763,1/28,0.2454244493195781,0.4329287285997358,0,0,3.680067001675042,5.169633447658624,PDGFRB
KEGG_2021_Human,Keratan Sulfate Biosynthesis R-HSA-2022854,1/28,0.2454244493195781,0.4329287285997358,0,0,3.680067001675042,5.169633447658624,LUM
KEGG_2021_Human,Metabolism Of Porphyrins R-HSA-189445,1/28,0.2454244493195781,0.4329287285997358,0,0,3.680067001675042,5.169633447658624,HMOX1
KEGG_2021_Human,Downregulation Of ERBB2 Signaling R-HSA-8863795,1/29,0.252980772589684,0.442716352031947,0,0,3.548456568557071,4.877147000705543,HBEGF
KEGG_2021_Human,HSF1 Activation R-HSA-3371511,1/29,0.252980772589684,0.442716352031947,0,0,3.548456568557071,4.877147000705543,HSPA6
KEGG_2021_Human,Transcriptional Regulation Of Pluripotent Stem Cells R-HSA-452723,1/30,0.2604618012849767,0.4505479876898796,0,0,3.425922717033443,4.608890626901229,DKK1
KEGG_2021_Human,HS-GAG Biosynthesis R-HSA-2022928,1/30,0.2604618012849767,0.4505479876898796,0,0,3.425922717033443,4.608890626901229,HSPG2
KEGG_2021_Human,Cellular Response To Heat Stress R-HSA-3371556,2/99,0.2605209452628556,0.4505479876898796,0,0,2.0517546600020826,2.7597577787968723,HSPB8;HSPA6
KEGG_2021_Human,TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541,2/100,0.2642273190435063,0.4526050281405088,0,0,2.0307153164296023,2.702771390555414,CD70;TNFSF9
KEGG_2021_Human,KEAP1-NFE2L2 Pathway R-HSA-9755511,2/100,0.2642273190435063,0.4526050281405088,0,0,2.0307153164296023,2.702771390555414,NQO1;HMOX1
KEGG_2021_Human,RUNX2 Regulates Bone Development R-HSA-8941326,1/31,0.2678682819607093,0.4526050281405088,0,0,3.3115577889447234,4.362182296847866,COL1A1
KEGG_2021_Human,Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795,1/31,0.2678682819607093,0.4526050281405088,0,0,3.3115577889447234,4.362182296847866,SERPINE1
KEGG_2021_Human,EGFR Downregulation R-HSA-182971,1/31,0.2678682819607093,0.4526050281405088,0,0,3.3115577889447234,4.362182296847866,HBEGF
KEGG_2021_Human,"Glutamate Binding, Activation Of AMPA Receptors And Synaptic Plasticity R-HSA-399721",1/31,0.2678682819607093,0.4526050281405088,0,0,3.3115577889447234,4.362182296847866,TSPAN7
KEGG_2021_Human,Potassium Channels R-HSA-1296071,2/102,0.2716402584331571,0.4534356691962832,0,0,1.9898989898989896,2.593388923930461,KCNJ8;ABCC9
KEGG_2021_Human,Cellular Response To Chemical Stress R-HSA-9711123,3/182,0.2742570592901567,0.4534356691962832,0,0,1.6692567280152,2.1594998013669,NQO1;HMOX1;SOD3
KEGG_2021_Human,PERK Regulates Gene Expression R-HSA-381042,1/32,0.2752009537742224,0.4534356691962832,0,0,3.204571243313341,4.1347099266061775,CCL2
KEGG_2021_Human,GPVI-mediated Activation Cascade R-HSA-114604,1/32,0.2752009537742224,0.4534356691962832,0,0,3.204571243313341,4.1347099266061775,PDPN
KEGG_2021_Human,Thrombin Signaling Thru Proteinase Activated Receptors (PARs) R-HSA-456926,1/32,0.2752009537742224,0.4534356691962832,0,0,3.204571243313341,4.1347099266061775,F2R
KEGG_2021_Human,Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825,2/104,0.2790510068326582,0.4534356691962832,0,0,1.95068330362448,2.4897754945672688,DAB2;HBEGF
KEGG_2021_Human,MHC Class II Antigen Presentation R-HSA-2132295,2/104,0.2790510068326582,0.4534356691962832,0,0,1.95068330362448,2.4897754945672688,CTSL;CTSK
KEGG_2021_Human,RHO GTPase Cycle R-HSA-9012999,6/441,0.2801235896081406,0.4534356691962832,0,0,1.376821898329186,1.75203943493716,AKAP12;DST;MCAM;VIM;RND3;ARHGAP24
KEGG_2021_Human,CaM Pathway R-HSA-111997,1/33,0.2824605485993796,0.4534356691962832,0,0,3.1042713567839195,3.9244707255325473,PDE1A
KEGG_2021_Human,Sialic Acid Metabolism R-HSA-4085001,1/33,0.2824605485993796,0.4534356691962832,0,0,3.1042713567839195,3.9244707255325473,EGFL7
KEGG_2021_Human,Signaling By WNT In Cancer R-HSA-4791275,1/33,0.2824605485993796,0.4534356691962832,0,0,3.1042713567839195,3.9244707255325473,DKK1
KEGG_2021_Human,Signaling By High-Kinase Activity BRAF Mutants R-HSA-6802948,1/33,0.2824605485993796,0.4534356691962832,0,0,3.1042713567839195,3.9244707255325473,FN1
KEGG_2021_Human,Keratan Sulfate/Keratin Metabolism R-HSA-1638074,1/33,0.2824605485993796,0.4534356691962832,0,0,3.1042713567839195,3.9244707255325473,LUM
KEGG_2021_Human,PI3K/AKT Signaling In Cancer R-HSA-2219528,2/105,0.2827546689999499,0.4534356691962832,0,0,1.931646562714524,2.440008904942008,PDGFRB;HBEGF
KEGG_2021_Human,"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",2/106,0.2864567291305087,0.4574449995412656,0,0,1.912975912975913,2.3915408635892965,PDGFRB;HBEGF
KEGG_2021_Human,RAF/MAP Kinase Cascade R-HSA-5673001,4/271,0.2873293988048312,0.4574449995412656,0,0,1.4930061912405412,1.8619668248270789,PDGFRB;FN1;NEFL;HBEGF
KEGG_2021_Human,Detoxification Of Reactive Oxygen Species R-HSA-3299685,1/34,0.2896477910754225,0.4592535891276568,0,0,3.010050251256281,3.7297219848476746,SOD3
KEGG_2021_Human,ESR-mediated Signaling R-HSA-8939211,3/188,0.2905481890399461,0.4592535891276568,0,0,1.6146247770613251,1.9956533506226173,CXCL12;MMP2;HBEGF
