Unnamed: 0,group,names,scores,logfoldchanges,pvals,pvals_adj
27180,Secretory/Apocrine,PIP,3.5892456,2.369139,0.0003316362678318,0.0089989949433295
27181,Secretory/Apocrine,EGFL7,3.581549,1.2054399,0.0003415630155323,0.0091856053819963
30120,Secretory/Lactation,IGKC,18.943703,5.391948,4.977099351955018e-80,1.4991023248088516e-76
30121,Secretory/Lactation,IGHA1,15.444841,6.726501,8.172795352061804e-54,1.230822980020508e-50
30122,Secretory/Lactation,IGLC3,14.179578,6.774451,1.2258102417322037e-45,1.2307134826991324e-42
30123,Secretory/Lactation,MDK,14.153945,3.3019288,1.7656835383726242e-45,1.3295597043945861e-42
30124,Secretory/Lactation,CDKN2A,13.700162,4.213287,1.0129793919390098e-42,4.964456643819645e-40
30125,Secretory/Lactation,CSN3,13.374514,12.405429,8.520876818827708e-41,3.208110122288633e-38
30126,Secretory/Lactation,IGLC2,12.916822,5.606108,3.617777229309402e-38,1.2107494460755465e-35
30127,Secretory/Lactation,CLU,12.878784,4.4913516,5.926180970853332e-38,1.7849657084210236e-35
30128,Secretory/Lactation,RP11-10A14.5,11.517551,5.9082875,1.0762584619182151e-30,2.946991352088785e-28
30129,Secretory/Lactation,ODAM,11.416238,8.271643,3.469280300589292e-30,8.707893554479124e-28
30130,Secretory/Lactation,H3F3C,11.043794,6.38066,2.349025393340139e-28,5.442511142108076e-26
30131,Secretory/Lactation,CENPW,10.808143,3.2342257,3.1498172055983136e-27,6.776606730901514e-25
30132,Secretory/Lactation,MT-CO2,10.40886,1.8613999,2.2590964585397746e-25,4.536265688747867e-23
30133,Secretory/Lactation,PRR27,10.27261,7.1379795,9.363633878579183e-25,1.6590156024870886e-22
30134,Secretory/Lactation,FTH1,9.784748,1.0672117,1.3092044284197128e-22,2.1907354102223195e-20
30135,Secretory/Lactation,FABP7,9.770629,3.3636808,1.5051533795261933e-22,2.3860641995436287e-20
30136,Secretory/Lactation,FDCSP,9.383206,3.5196114,6.399655657952143e-21,9.637881420875928e-19
30137,Secretory/Lactation,HIGD1A,9.099192,4.023234,9.100644660378874e-20,1.3052924627171985e-17
30138,Secretory/Lactation,MMP7,8.57552,3.3931067,9.864089052577133e-18,1.2917667924505357e-15
30139,Secretory/Lactation,RARRES1,8.281608,2.2769966,1.215232517398912e-16,1.407800131694432e-14
30140,Secretory/Lactation,CRISP3,8.250828,4.2454987,1.573011022703815e-16,1.7547811853273668e-14
30141,Secretory/Lactation,MAGEA4,8.162496,6.9958105,3.281713416380297e-16,3.530186003620519e-14
30142,Secretory/Lactation,GABRP,8.057141,3.142321,7.809937656780156e-16,8.111562835248908e-14
30143,Secretory/Lactation,MALAT1,7.788187,1.7717127,6.797741618939915e-15,6.398374298827196e-13
30144,Secretory/Lactation,VWA1,7.3644586,3.840283,1.7786700811955497e-13,1.48815396793361e-11
30145,Secretory/Lactation,CSN1S1,7.0761557,12.208116,1.4820817317160865e-12,1.2064946421429328e-10
30146,Secretory/Lactation,JCHAIN,6.7594814,3.8708804,1.384867210903676e-11,1.0695435998056083e-09
30147,Secretory/Lactation,NUSAP1,6.5741577,2.7543023,4.8929334787075196e-11,3.684378909466762e-09
30148,Secretory/Lactation,FN1,6.1523924,2.6240847,7.63228222524244e-10,4.9985256489206495e-08
30149,Secretory/Lactation,BIRC5,6.1523595,2.2688184,7.633870512959821e-10,4.9985256489206495e-08
30150,Secretory/Lactation,CDK1,5.8578377,2.7707725,4.6893271031524e-09,2.942552757228132e-07
30151,Secretory/Lactation,CCNB1,5.533394,2.7041636,3.140932340583533e-08,1.7200887654250183e-06
30152,Secretory/Lactation,JUNB,5.4961643,1.0637008,3.8814127456973345e-08,2.0876455696500658e-06
30153,Secretory/Lactation,S100A8,5.469739,1.5151566,4.5069919566470055e-08,2.3405275471415137e-06
30154,Secretory/Lactation,VTCN1,5.4225297,2.868033,5.876147785193069e-08,2.949826188166921e-06
30156,Secretory/Lactation,LUM,4.4552846,3.6188374,8.378194278618448e-06,0.0003456865913314
30157,Secretory/Lactation,CDKN3,4.318655,2.3374476,1.5698292932708317e-05,0.0006140682897833
30158,Secretory/Lactation,PIP,4.2659035,3.2881465,1.9909490110622377e-05,0.0007590808128252
30159,Secretory/Lactation,PLK1,4.1793694,2.362042,2.923182056674378e-05,0.0010607981150244
30160,Secretory/Lactation,NREP,4.115121,2.7870874,3.8697654127045626e-05,0.0013553178398914
30161,Secretory/Lactation,SFRP2,3.6363645,4.6858563,0.000276512974868,0.0084126977808341
33132,IFN/Stress,HSPA1A,17.191187,4.186173,3.091366738612983e-66,9.311196616702304e-63
33133,IFN/Stress,CD74,17.150372,4.088777,6.245089209168792e-66,9.405104349008202e-63
33134,IFN/Stress,C8orf4,17.005442,6.221235,7.483827214323783e-65,7.09433613999904e-62
33135,IFN/Stress,CP,16.991943,5.9268117,9.421429136784912e-65,7.09433613999904e-62
33136,IFN/Stress,CLU,16.817593,5.0130906,1.8137819435879365e-63,1.0926222428173728e-60
33137,IFN/Stress,ZFP36,15.04657,3.5632124,3.6360294585621664e-51,1.825286788198208e-48
33138,IFN/Stress,CDKN2A,14.546308,3.4754503,6.164159138639734e-48,2.6523496179404112e-45
33139,IFN/Stress,MTRNR2L8,13.77071,4.080056,3.8243782461105645e-43,1.4398784096606274e-40
33140,IFN/Stress,CXCL10,13.735197,6.4114323,6.248619879758629e-43,2.091204786425888e-40
33141,IFN/Stress,FOS,13.52158,2.9596121,1.166436518456394e-41,3.193915266900599e-39
33142,IFN/Stress,S100A14,13.510236,2.8607376,1.3608477631973504e-41,3.415727885625349e-39
33143,IFN/Stress,UBD,13.495761,6.459002,1.6563520312062787e-41,3.83764024461024e-39
33144,IFN/Stress,FTL,13.392505,1.5336671,6.688686311519926e-41,1.4390230835927154e-38
33145,IFN/Stress,CYR61,13.266492,3.541766,3.6214126517851614e-40,7.271796604784605e-38
33146,IFN/Stress,IFIT2,13.255922,7.994819,4.169600135588305e-40,7.849272255244984e-38
33147,IFN/Stress,RND3,13.009553,2.9957087,1.079724488219494e-38,1.913017740304186e-36
33148,IFN/Stress,EFEMP1,12.608188,3.0274794,1.9031864421735657e-36,3.1846653132371e-34
33149,IFN/Stress,MGP,12.468038,3.767157,1.1153902867786768e-35,1.768187128303881e-33
33150,IFN/Stress,CXCL2,12.091078,4.0065565,1.1773210072976164e-33,1.7730454369902102e-31
33151,IFN/Stress,RARRES1,11.79775,2.860549,4.0088662698800254e-32,5.7498596213707794e-30
33152,IFN/Stress,CASP14,11.678201,4.1978335,1.647456661740305e-31,2.2555179387099088e-29
33153,IFN/Stress,BAMBI,11.604415,2.6114902,3.913570287563732e-31,5.125075524409547e-29
33154,IFN/Stress,JUNB,11.5962515,2.1540833,4.305255960536048e-31,5.403096230472738e-29
33155,IFN/Stress,IFIT3,11.483536,6.324358,1.596172313847675e-30,1.923068403723679e-28
33156,IFN/Stress,GBP1,11.430317,2.893114,2.95031583539716e-30,3.417827421621633e-28
33157,IFN/Stress,ZFAND2A,11.355419,2.6032817,6.970466388141221e-30,7.775942504104206e-28
33158,IFN/Stress,MMP7,11.303362,3.6359153,1.2628933705816072e-29,1.3419323903674236e-27
33159,IFN/Stress,ANGPTL4,11.301359,3.3334937,1.2920331779766028e-29,1.3419323903674236e-27
33160,IFN/Stress,HSPA6,11.290621,5.481791,1.4600204086972916e-29,1.4658604903320808e-27
33161,IFN/Stress,RPS27,11.158566,1.1376901,6.503204813066456e-29,6.121141530298802e-27
33162,IFN/Stress,C1S,10.63405,2.3178015,2.0692616429278598e-26,1.888671535908701e-24
33163,IFN/Stress,CXCL3,10.28099,3.6943102,8.58411865991904e-25,7.604519236375338e-23
33164,IFN/Stress,OASL,10.229925,6.8119802,1.4563154370274051e-24,1.2532634560932983e-22
33165,IFN/Stress,MTRNR2L1,10.10361,7.3403406,5.324522628875383e-24,4.454850599492405e-22
33166,IFN/Stress,IFIT1,9.897786,5.805641,4.255925128210776e-23,3.464553104370502e-21
33167,IFN/Stress,IDO1,9.79219,5.501268,1.2163315527549916e-22,9.641027991836934e-21
33168,IFN/Stress,SULF1,9.7785225,5.040291,1.3922777982484826e-22,1.0752668534165203e-20
33169,IFN/Stress,HERC5,9.650894,5.121876,4.872875678386499e-22,3.6692753858250344e-20
33170,IFN/Stress,IGFBP7,9.28989,2.9105392,1.5444744747711416e-20,1.1346236873196777e-18
33171,IFN/Stress,SDC2,9.108084,1.9362944,8.384983144658526e-20,5.979079292072178e-18
33172,IFN/Stress,IFNL1,9.106148,12.840726,8.53587017128498e-20,5.979079292072178e-18
33173,IFN/Stress,C15orf48,8.99387,3.2757955,2.3867521601766642e-19,1.5975327792115806e-17
33174,IFN/Stress,PLAUR,8.927842,2.1583438,4.343976608007906e-19,2.844360335504306e-17
33175,IFN/Stress,FN1,8.6390085,2.14744,5.670284907783814e-18,3.6338081153712447e-16
33176,IFN/Stress,MT-ND4L,8.45626,2.367992,2.7609047843439367e-17,1.6971112674375384e-15
33177,IFN/Stress,HCAR2,8.339639,7.393198,7.451775124099865e-17,4.48894933475776e-15
33178,IFN/Stress,GEM,8.177155,2.7488868,2.906261896512212e-16,1.716404084763683e-14
33179,IFN/Stress,ADM,8.094481,3.1488802,5.750896181789435e-16,3.268245150858448e-14
33180,IFN/Stress,STX11,7.9569397,6.0350337,1.763466895158065e-15,9.804235770575254e-14
33181,IFN/Stress,CTGF,7.9550714,3.4140196,1.7902820962205812e-15,9.804235770575254e-14
33182,IFN/Stress,TFPI2,7.9075074,3.3905487,2.6259329463549727e-15,1.404821157743227e-13
33183,IFN/Stress,JAG1,7.9039392,2.4009721,2.7022448508656555e-15,1.404821157743227e-13
33184,IFN/Stress,MT-CO2,7.8968873,1.6123588,2.859547949482024e-15,1.4598234616677726e-13
33185,IFN/Stress,ZNF10,7.692359,3.0773323,1.4444650805786132e-14,7.251214704504638e-13
33186,IFN/Stress,RP11-670E13.6,7.689094,3.7537527,1.4818065073629072e-14,7.316723278978812e-13
33187,IFN/Stress,ABCA1,7.426264,3.2698283,1.1170809801134408e-13,5.426851471131748e-12
33188,IFN/Stress,B2M,7.3387265,1.0548617,2.156354276475219e-13,1.0309427112291046e-11
33189,IFN/Stress,CXCL11,7.3309,5.6459875,2.28611586651998e-13,1.0759032796809654e-11
33190,IFN/Stress,C1R,7.284851,2.1986885,3.2202545064737333e-13,1.492216395922905e-11
33191,IFN/Stress,LINC01285,6.7229037,1.183135,1.7813828460286456e-11,8.008246466027282e-10
33192,IFN/Stress,DEFB1,6.7189655,1.7954456,1.8301945673560784e-11,8.106685348347804e-10
33193,IFN/Stress,CLDN1,6.6339025,2.424651,3.269261687974936e-11,1.4067166005972151e-09
33194,IFN/Stress,TGM2,6.453863,3.0834832,1.0903436150847378e-10,4.498787628267439e-09
33195,IFN/Stress,RP11-206M11.7,6.3919425,1.058672,1.6379156054642078e-10,6.666759194132695e-09
33196,IFN/Stress,GABRP,6.2165484,1.6790861,5.08209549730045e-10,2.0141146891932835e-08
33197,IFN/Stress,EFNA1,6.019712,1.0903037,1.7472770708486079e-09,6.747177612046163e-08
33198,IFN/Stress,KRT23,5.9327807,3.3103936,2.9784643616446063e-09,1.1355866654776653e-07
33199,IFN/Stress,TAF4B,5.7723155,3.1958792,7.818944043599584e-09,2.943832432415244e-07
33200,IFN/Stress,GLA,5.4993534,1.5321459,3.8118640744846505e-08,1.3482260585958751e-06
33201,IFN/Stress,H3F3C,5.480082,2.369996,4.2512842395734456e-08,1.4718239229419792e-06
33206,IFN/Stress,IFNL2,5.0256834,14.566845,5.016423889734654e-07,1.510946875588078e-05
33207,IFN/Stress,LGMN,4.9704447,1.0059372,6.679946610323886e-07,1.9725489402250532e-05
33208,IFN/Stress,HELB,4.845813,3.0039055,1.2609450190696278e-06,3.6873460169298246e-05
33209,IFN/Stress,RP11-467L13.7,4.8366904,2.4853966,1.3201888612967648e-06,3.823470048294092e-05
33210,IFN/Stress,CFI,4.7068067,3.656403,2.5162713655321486e-06,7.150008823568708e-05
33211,IFN/Stress,AC017002.2,4.6750975,3.105998,2.9381390873019337e-06,8.270724234535909e-05
33212,IFN/Stress,RARRES2,4.667187,2.9120247,3.0535129116739837e-06,8.51590823144633e-05
33213,IFN/Stress,RP11-758H9.2,4.583689,2.1041076,4.568427718793694e-06,0.0001239649035045
33214,IFN/Stress,STC1,4.52532,2.2040458,6.030416847293665e-06,0.0001608970067631
33215,IFN/Stress,CHI3L1,4.524748,1.4364165,6.0467561020251735e-06,0.0001608970067631
33216,IFN/Stress,GPRC5A,4.4176702,1.6040651,9.977053190186574e-06,0.0002613120365986
33217,IFN/Stress,FDCSP,4.3224916,1.6888751,1.542767978256344e-05,0.0003971638590177
33218,IFN/Stress,EDARADD,4.2690372,2.1102762,1.9631858341946556e-05,0.0004969004817306
33219,IFN/Stress,CXCL1,4.243151,2.145336,2.204026976603302e-05,0.0005532107711274
33220,IFN/Stress,COL16A1,4.2396507,2.169906,2.238680401097808e-05,0.000557264906455
33221,IFN/Stress,COL12A1,4.1498747,2.486771,3.3265701022059386e-05,0.0008146039957596
33222,IFN/Stress,TNFAIP2,4.0633307,1.1778669,4.83773879664173e-05,0.0011751023593132
33223,IFN/Stress,CLEC11A,3.9688594,1.2630831,7.221746872834623e-05,0.0016993673110138
33224,IFN/Stress,RGS16,3.9539473,2.2072875,7.687234483647322e-05,0.0017948798654841
33225,IFN/Stress,CSF1,3.9449596,1.6620078,7.981341671163466e-05,0.0018492154702726
33226,IFN/Stress,IFI30,3.838673,2.6225286,0.0001237010390432,0.0027805039522263
33227,IFN/Stress,RP11-796E2.4,3.825343,2.7315578,0.0001305901398276,0.0029136111197108
33228,IFN/Stress,CTA-29F11.1,3.8017294,1.5139776,0.0001436896410396,0.0031823029324366
33229,IFN/Stress,C3,3.6407425,1.5926385,0.0002718528849152,0.0057663442913019
33231,IFN/Stress,SGK1,3.579428,1.5843589,0.0003443473030473,0.0070596965632293
36144,Myeloid Contam.,C1QB,11.935463,8.913929,7.732781256576236e-33,9.421922225800479e-30
36145,Myeloid Contam.,C1QA,11.931963,8.962944,8.064868770986494e-33,9.421922225800479e-30
36146,Myeloid Contam.,C1QC,11.919345,8.686044,9.384384687052272e-33,9.421922225800479e-30
36147,Myeloid Contam.,FTL,11.584844,3.3987448,4.918628509926499e-31,3.703727267974653e-28
36148,Myeloid Contam.,FCER1G,11.0387945,7.079975,2.4834261333313637e-28,1.4960159027188137e-25
36149,Myeloid Contam.,CD68,10.928196,5.9169245,8.451225758652556e-28,4.242515330843583e-25
36150,Myeloid Contam.,CD74,10.677571,4.317224,1.2961786215470934e-26,5.5772714401426365e-24
36151,Myeloid Contam.,APOE,10.288301,4.8554873,7.956748636751824e-25,2.9957158617370623e-22
36152,Myeloid Contam.,VIM,10.093136,4.6282177,5.924578112900061e-24,1.9827588084505538e-21
36153,Myeloid Contam.,SERPINE1,9.988741,6.027923,1.707371771125551e-23,5.14260377463016e-21
36154,Myeloid Contam.,CXCL2,9.615694,4.619947,6.864459754835249e-22,1.7229793984636472e-19
36155,Myeloid Contam.,MS4A6A,9.38877,7.7567215,6.0704791920074934e-21,1.4064833327943517e-18
36156,Myeloid Contam.,MS4A7,9.137139,7.494314,6.412623477561459e-20,1.3796301367439366e-17
36157,Myeloid Contam.,RNASE1,9.098859,7.2192097,9.128578610466628e-20,1.8330185849816996e-17
36158,Myeloid Contam.,APOC1,8.706354,5.3034368,3.138040577657053e-18,5.907361387439402e-16
36159,Myeloid Contam.,CXCL3,8.392717,4.5964494,4.7503435543019386e-17,8.416491050327905e-15
36160,Myeloid Contam.,CTSL,8.383438,3.900678,5.1403538484727714e-17,8.60152543977777e-15
36161,Myeloid Contam.,AIF1,8.087111,6.830803,6.1096205687188015e-16,9.201088576490513e-14
36162,Myeloid Contam.,ZFP36,7.975479,2.5536973,1.5179108098904374e-15,2.177117790185713e-13
36163,Myeloid Contam.,LYZ,7.9427395,4.5220394,1.9776435225467705e-15,2.7075737681413057e-13
36164,Myeloid Contam.,COL6A1,7.619187,3.5762627,2.552785265892612e-14,3.343038791681977e-12
36165,Myeloid Contam.,DAB2,7.4508233,4.7618184,9.275968105375441e-14,1.1641339972246175e-11
36166,Myeloid Contam.,FOLR2,7.222918,10.853913,5.088363350510366e-13,5.894673235283546e-11
36167,Myeloid Contam.,HIST1H1E,7.1667175,2.9890258,7.681739378732353e-13,8.569407040274756e-11
36168,Myeloid Contam.,MYL9,6.9070535,2.85163,4.9482270317507855e-12,5.322878507011917e-10
36169,Myeloid Contam.,PLTP,6.80963,3.5849764,9.785000487694374e-12,1.0162903954805328e-09
36170,Myeloid Contam.,TPM2,6.71841,2.5343637,1.8371838430550638e-11,1.8445325784272841e-09
36171,Myeloid Contam.,MS4A4A,6.689196,7.9905157,2.2440001799631963e-11,2.180299529693273e-09
36172,Myeloid Contam.,COL1A2,6.502726,3.240608,7.887742288808373e-11,6.987611698203181e-09
36173,Myeloid Contam.,COL6A2,6.3734903,3.1819756,1.847736412363049e-10,1.5041573173074338e-08
36174,Myeloid Contam.,FCGR3A,6.331923,6.146384,2.4212404384198784e-10,1.919151631715967e-08
36175,Myeloid Contam.,PCOLCE,6.285266,3.2202356,3.2729302313089555e-10,2.5277091940263013e-08
36176,Myeloid Contam.,COL6A3,6.2589684,3.6012268,3.8753298693227164e-10,2.9181233916000054e-08
36177,Myeloid Contam.,B2M,6.1852446,1.4020473,6.200634733069774e-10,4.555198003903941e-08
36178,Myeloid Contam.,CD14,6.177424,3.946581,6.51559411884963e-10,4.67261178237502e-08
36179,Myeloid Contam.,DKK1,6.1551824,3.3777182,7.499122319697386e-10,5.252873587657798e-08
36180,Myeloid Contam.,CFD,6.085912,3.876329,1.1583000945722998e-09,7.92909064739038e-08
36181,Myeloid Contam.,IGFBP7,5.8866644,2.348523,3.940680793337343e-09,2.637629011007128e-07
36182,Myeloid Contam.,NQO1,5.8709173,1.8692219,4.3339008871514515e-09,2.837762928717429e-07
36183,Myeloid Contam.,LGMN,5.7875705,2.3674994,7.1411692814422164e-09,4.576425931000842e-07
36184,Myeloid Contam.,CD70,5.740542,3.652053,9.437393011717e-09,5.921964114852418e-07
36185,Myeloid Contam.,PLAU,5.643039,2.8724635,1.6707445056937573e-08,1.0269964186019584e-06
36186,Myeloid Contam.,SPI1,5.563589,5.8041553,2.6428181759752325e-08,1.59203366920748e-06
36187,Myeloid Contam.,PRSS23,5.511789,2.7721975,3.552047551589342e-08,2.097797495173941e-06
36188,Myeloid Contam.,F13A1,5.470036,9.679508,4.499442877899744e-08,2.606215759275775e-06
36189,Myeloid Contam.,TIMP3,5.461314,1.8078266,4.7262265216805155e-08,2.685923449679568e-06
36190,Myeloid Contam.,SERPINA1,5.4138618,3.1242356,6.167982993180482e-08,3.4403638473073357e-06
36191,Myeloid Contam.,PLAUR,5.339634,2.1346064,9.313432858502934e-08,5.009296387466221e-06
36192,Myeloid Contam.,GPNMB,5.290087,3.5572126,1.2225798545457678e-07,6.460369336652372e-06
36193,Myeloid Contam.,IL1B,5.2492356,5.4009295,1.527315748001406e-07,7.93150867755213e-06
36194,Myeloid Contam.,RND3,5.218378,2.4686754,1.8049656569684889e-07,9.214502642015404e-06
36195,Myeloid Contam.,CCL18,5.2117243,8.765969,1.870934701156487e-07,9.392092199805564e-06
36196,Myeloid Contam.,MRC1,5.1802573,7.485474,2.215802523137327e-07,1.0940979015884638e-05
36197,Myeloid Contam.,GEM,5.0671396,2.8824747,4.038378380967874e-07,1.961870271528264e-05
36198,Myeloid Contam.,CCNB1,5.050306,2.7874107,4.411028887439785e-07,2.1088919061854973e-05
36199,Myeloid Contam.,FN1,5.012662,2.3551767,5.36821302218177e-07,2.526415253564296e-05
36200,Myeloid Contam.,MDK,4.929819,1.2702931,8.230589010758051e-07,3.756141530364129e-05
36201,Myeloid Contam.,HBEGF,4.9163256,3.6961288,8.818378522984792e-07,3.9643218076462975e-05
36202,Myeloid Contam.,FOS,4.8402686,1.4924341,1.296636870976961e-06,5.579243221975152e-05
36203,Myeloid Contam.,ADAP2,4.8225603,5.3994627,1.4172727209854122e-06,6.01243019099727e-05
36204,Myeloid Contam.,CTSK,4.7498965,2.816036,2.035205477705734e-06,8.513942915068988e-05
36205,Myeloid Contam.,CCDC80,4.7349186,3.3688874,2.191429380528455e-06,9.041897663221516e-05
36206,Myeloid Contam.,UBE2C,4.71493,2.0809333,2.417935222771084e-06,9.841649852684468e-05
36207,Myeloid Contam.,CSF1R,4.696559,7.735127,2.645808607618691e-06,0.0001055672103684
36208,Myeloid Contam.,CCL2,4.6951804,2.9977684,2.6637144714494705e-06,0.0001055672103684
36209,Myeloid Contam.,ADAMTS1,4.5797567,3.9533908,4.655170835676757e-06,0.0001757120033415
36210,Myeloid Contam.,SRPX,4.5429344,2.9904099,5.547647141504797e-06,0.0002062902862989
36211,Myeloid Contam.,TMIGD3,4.479947,9.604427,7.466148736520106e-06,0.0002742443901755
36212,Myeloid Contam.,ABCA1,4.4560356,3.4812937,8.348925276602923e-06,0.0003029754570256
36213,Myeloid Contam.,CD163,4.4431515,7.054494,8.865064494869564e-06,0.0003178758840303
36214,Myeloid Contam.,MSR1,4.430533,7.132972,9.40004813988219e-06,0.0003330934705567
36215,Myeloid Contam.,C5AR1,4.403122,6.6088295,1.0670421954021395e-05,0.0003737129177385
36216,Myeloid Contam.,CDK1,4.2517242,2.519086,2.121309768362953e-05,0.0007260664798078
36217,Myeloid Contam.,STAB1,4.219064,9.031283,2.45318494162253e-05,0.0008302239375468
36218,Myeloid Contam.,SLCO2B1,4.209521,7.7602234,2.559131159525426e-05,0.0008564558947211
36219,Myeloid Contam.,ACTG2,4.1975117,3.0796156,2.6986378288466885e-05,0.0008932194659874
36220,Myeloid Contam.,IGSF6,4.1630487,6.3833995,3.1402610618053105e-05,0.0010280941650171
36221,Myeloid Contam.,HMOX1,4.105284,3.1991699,4.0381847822741854e-05,0.0012939375068308
36222,Myeloid Contam.,PLEK,4.074904,4.939609,4.603338512302744e-05,0.0014595005893743
36223,Myeloid Contam.,TFPI2,4.0462203,3.1453567,5.20512924936451e-05,0.0016331093019881
36224,Myeloid Contam.,TNC,4.022149,2.812167,5.7669507556860845e-05,0.0017907273892913
36225,Myeloid Contam.,TYMS,4.013666,1.6876295,5.978291041772624e-05,0.0018374094507978
36226,Myeloid Contam.,PRKCDBP,3.962608,1.9900233,7.413540741803118e-05,0.0022496348762624
36227,Myeloid Contam.,CXCL8,3.9608319,2.6447659,7.468907291707838e-05,0.0022496348762624
36228,Myeloid Contam.,VSIG4,3.9471,7.3922157,7.910355578815682e-05,0.0023590090102369
36229,Myeloid Contam.,IGFBP6,3.9292057,3.0518796,8.522688656204983e-05,0.0025166998267146
36230,Myeloid Contam.,CDKN3,3.9258657,2.0725846,8.641842380608198e-05,0.0025271096359603
36232,Myeloid Contam.,CD84,3.650561,5.4096103,0.0002616680809294,0.0073658342033595
36233,Myeloid Contam.,MEG3,3.647539,3.963327,0.0002647641831285,0.0073839788850295
36234,Myeloid Contam.,LST1,3.5998478,5.479039,0.0003184035089464,0.0087050248040123
36235,Myeloid Contam.,PTN,3.5952086,2.6379378,0.0003241317929301,0.0087050248040123
36236,Myeloid Contam.,RGS3,3.593247,2.3969576,0.0003265829358742,0.0087050248040123
39156,Plasma Cell Contam.,IGHG1,11.3182535,7.999675,1.0657361064888555e-29,2.312283988855083e-26
39157,Plasma Cell Contam.,IGHG4,11.266144,6.8529234,1.9283242696336868e-29,2.312283988855083e-26
39158,Plasma Cell Contam.,IGKC,11.250491,6.6205883,2.303071702046896e-29,2.312283988855083e-26
39159,Plasma Cell Contam.,MZB1,10.916519,6.9566727,9.610846936133476e-28,7.236967742908508e-25
39160,Plasma Cell Contam.,IGKV3-20,9.699808,5.498401,3.020655859902763e-22,1.8196430900054246e-19
39161,Plasma Cell Contam.,DERL3,9.641426,5.386518,5.3440546449276525e-22,2.682715431753681e-19
39162,Plasma Cell Contam.,IGKV3-15,9.498955,4.2355194,2.1200667603930058e-21,9.122344403291049e-19
39163,Plasma Cell Contam.,IGKV3-11,8.882759,3.5641205,6.522203087044342e-19,2.4556094622721944e-16
39164,Plasma Cell Contam.,IGKV1-9,8.564776,4.0598326,1.0828540714805079e-17,3.6239516258881e-15
39165,Plasma Cell Contam.,CD79A,8.223385,5.828133,1.9783797766719076e-16,5.958879887335784e-14
39166,Plasma Cell Contam.,IGKV4-1,8.085787,3.252472,6.176402411253447e-16,1.691211278426853e-13
39167,Plasma Cell Contam.,MUCL1,7.9141393,4.5303597,2.489695060854784e-15,6.249134602745508e-13
39168,Plasma Cell Contam.,IGKV1-5,7.5180054,3.1722968,5.56182593975976e-14,1.2886322869658768e-11
39169,Plasma Cell Contam.,MT-CO2,6.8836923,2.042101,5.832070407319263e-12,1.2547282904889726e-09
39170,Plasma Cell Contam.,IGHV1-46,6.7487545,3.7645702,1.4911980343218338e-11,2.994325652918243e-09
39171,Plasma Cell Contam.,TFF3,6.6447854,2.4361537,3.036586904119604e-11,5.7163748470051554e-09
39172,Plasma Cell Contam.,TMC5,6.102401,2.095865,1.0448682025937503e-09,1.6563910664275666e-07
39173,Plasma Cell Contam.,RP11-206M11.7,6.08504,2.3602633,1.164620666861311e-09,1.7539187242931346e-07
39174,Plasma Cell Contam.,ZFP36,6.057095,1.999216,1.3860177840577971e-09,1.9879455074200405e-07
39175,Plasma Cell Contam.,IGKV3D-11,6.001148,4.3086534,1.9592679589751034e-09,2.6375556051883e-07
39176,Plasma Cell Contam.,IGKV1-8,5.9966683,5.0007195,2.014069685236749e-09,2.6375556051883e-07
39177,Plasma Cell Contam.,JCHAIN,5.8944077,4.137466,3.76028000462254e-09,4.719151405801288e-07
39178,Plasma Cell Contam.,IGKV1-27,5.492029,4.5376215,3.973414354904438e-08,4.71381950586856e-06
39179,Plasma Cell Contam.,MT-ND4L,5.487829,2.5601277,4.0690341020113726e-08,4.71381950586856e-06
39180,Plasma Cell Contam.,IGKV1-12,5.3696637,5.848851,7.888358168402791e-08,8.79990177897378e-06
39181,Plasma Cell Contam.,POU2F2,5.3206058,3.2918189,1.0342243817536609e-07,1.0768154949801106e-05
39182,Plasma Cell Contam.,CD24,5.3201575,2.7078087,1.0367745469596019e-07,1.0768154949801106e-05
39183,Plasma Cell Contam.,C6orf203,5.3055687,1.850482,1.1232216622705385e-07,1.1277145489196203e-05
39184,Plasma Cell Contam.,APOD,5.2974763,1.9777939,1.1741402644892224e-07,1.1408098311746896e-05
39185,Plasma Cell Contam.,FABP7,5.2084603,1.8339224,1.9041394265678154e-07,1.739271592908039e-05
39186,Plasma Cell Contam.,IGLL5,5.2083206,6.5099883,1.9055764464131907e-07,1.739271592908039e-05
39187,Plasma Cell Contam.,IGHV6-1,5.198576,3.751496,2.008210311675642e-07,1.7790380761079507e-05
39188,Plasma Cell Contam.,LINC01285,5.1468577,1.8429328,2.648861964028433e-07,2.2795349244724684e-05
39189,Plasma Cell Contam.,FOS,4.9906945,1.6875862,6.016257075759545e-07,5.033601753385486e-05
39190,Plasma Cell Contam.,IGHV1-3,4.98109,3.2996128,6.322708698650646e-07,5.147026648739391e-05
39191,Plasma Cell Contam.,HIST1H4C,4.9721575,1.7085974,6.621180740627523e-07,5.2481569449395e-05
39192,Plasma Cell Contam.,AZGP1,4.938724,1.6923511,7.863533884699148e-07,6.073067707875342e-05
39193,Plasma Cell Contam.,HIST1H1E,4.9239397,2.3218658,8.481906148213654e-07,6.386875329604882e-05
39194,Plasma Cell Contam.,IGLV3-1,4.7304506,2.3058834,2.240218875904492e-06,0.0001645741281518
39195,Plasma Cell Contam.,IGHV4-39,4.519769,3.5256226,6.190709207892739e-06,0.0004439622889088
